id,lat,lon
1376325672,41.4932249,26.5325475
1376325676,41.4932488,26.5330016
1376325677,41.4932762,26.5308288
1376325678,41.4932943,26.5338667
1376325679,41.4932983,26.5349272
1376325680,41.4936403,26.5297816
1376325681,41.4936748,26.5288167
1376325682,41.4937034,26.5278142
1376325683,41.4937281,26.5267204
1376325684,41.4937493,26.5257814
1376325685,41.4937727,26.5247473
1376325686,41.4938062,26.5232645
1376325687,41.4939069,26.5330332
1376325689,41.4940924,26.5299588
1376325690,41.494143,26.5298333
1376325691,41.4943809,26.5339829
1376325693,41.4944125,26.5330334
1376325697,41.4944346,26.5323669
1376325698,41.494455,26.5318843
1376325699,41.4944974,26.5308802
1376325701,41.4945398,26.5298742
1376325702,41.4945665,26.5288586
1376325703,41.494593,26.527852
1376325704,41.4946214,26.5267701
1376325708,41.4946463,26.5258227
1376325710,41.4946719,26.5248485
1376325711,41.4946851,26.5219032
1376325712,41.4946982,26.5238042
1376325714,41.4947457,26.5221464
1376325715,41.4952998,26.5340294
1376325716,41.4953129,26.5330339
1376325718,41.495363,26.5322283
1376325722,41.4954055,26.5309237
1376325723,41.4954382,26.5299198
1376325724,41.4954713,26.5289011
1376325726,41.4955042,26.5278908
1376325727,41.4955389,26.5268223
1376325728,41.4955701,26.5258652
1376325730,41.4956015,26.5248988
1376325731,41.4956305,26.5238471
1376325732,41.4956424,26.523415
1376325733,41.4961936,26.5340745
1376325734,41.4962255,26.5330792
1376325735,41.496257,26.5320949
1376325736,41.4962918,26.5309661
1376325737,41.4963227,26.5299648
1376325738,41.4963542,26.5289423
1376325739,41.4963855,26.5279283
1376325741,41.4964181,26.5268724
1376325742,41.4964479,26.5259056
1376325743,41.4964784,26.5249159
1376325745,41.4965101,26.5238876
1376325746,41.4967513,26.5320357
1376325748,41.4970221,26.535124
1376325751,41.4970825,26.5341168
1376325753,41.4971115,26.5331231
1376325754,41.4971346,26.5320314
1376325755,41.4971643,26.5310098
1376325757,41.4971933,26.5300091
1376325758,41.4972231,26.5289829
1376325759,41.4972526,26.5279651
1376325761,41.4972829,26.5269216
1376325765,41.4973112,26.5259454
1376325766,41.4973406,26.5249327
1376325768,41.4973627,26.5239268
1376325769,41.4974039,26.5222306
1376325770,41.4974483,26.5200564
1376325772,41.4974736,26.5201579
1376325773,41.497674,26.5351381
1376325775,41.4977115,26.534146
1376325779,41.4977491,26.5331547
1376325780,41.4977902,26.5320684
1376325781,41.4978203,26.5310425
1376325782,41.4978496,26.5300425
1376325783,41.4978798,26.5290136
1376325784,41.4979098,26.5279931
1376325785,41.4979401,26.5269591
1376325786,41.497969,26.5259757
1376325787,41.4979987,26.5249627
1376325788,41.4980282,26.5239571
1376325789,41.4980787,26.522237
1376325790,41.4984052,26.5341787
1376325791,41.4984354,26.5331888
1376325792,41.4984684,26.5321067
1376325793,41.4984956,26.5310763
1376325796,41.4985219,26.5300766
1376325797,41.4985491,26.5290448
1376325799,41.4985761,26.5280214
1376325800,41.4986065,26.526997
1376325802,41.4986358,26.5260064
1376325803,41.4986658,26.5249932
1376325804,41.4986956,26.5239875
1376325809,41.4987472,26.5222434
1376325810,41.4990672,26.5342099
1376325812,41.4991048,26.5332219
1376325813,41.4991457,26.5321448
1376325814,41.4991771,26.5311104
1376325816,41.4992074,26.5301115
1376325817,41.4992388,26.529077
1376325819,41.4992697,26.5280583
1376325823,41.4992993,26.5270365
1376325824,41.4993282,26.5260382
1376325825,41.4993575,26.5250248
1376325826,41.4993867,26.5240189
1376325828,41.4994379,26.52225
1376325829,41.4996646,26.536467
1376325830,41.4996828,26.5359553
1376325832,41.4997066,26.535289
1376325835,41.4997438,26.534247
1376325836,41.4997791,26.5332554
1376325837,41.4998174,26.5321827
1376325838,41.4998497,26.531144
1376325839,41.4998808,26.5301457
1376325840,41.499913,26.5291085
1376325841,41.4999446,26.5280942
1376325842,41.4999743,26.5270749
1376325843,41.5000036,26.5260693
1376325844,41.5000331,26.5250557
1376325845,41.5000625,26.5240497
1376325846,41.5001147,26.5222564
1376325847,41.5001538,26.5209151
1376325848,41.5003489,26.5365847
1376325849,41.5003658,26.5360103
1376325853,41.5003861,26.5353194
1376325854,41.5004174,26.534284
1376325855,41.5004474,26.5332885
1376325857,41.5004797,26.5322201
1376325858,41.5005156,26.5311773
1376325859,41.50055,26.5301804
1376325861,41.5005837,26.5291505
1376325865,41.5006171,26.52813
1376325867,41.5006503,26.5271134
1376325868,41.5006835,26.5261006
1376325870,41.5007166,26.5250869
1376325871,41.5007494,26.5240843
1376325872,41.5007843,26.5206275
1376325874,41.5008051,26.5222592
1376325875,41.5008286,26.5214904
1376325880,41.5010943,26.5343212
1376325881,41.5011265,26.5333222
1376325883,41.5011609,26.5322585
1376325884,41.5011883,26.5312109
1376325885,41.5012143,26.5302148
1376325887,41.501241,26.5291917
1376325888,41.5012678,26.5281646
1376325889,41.5012943,26.5271501
1376325890,41.5013201,26.518333
1376325891,41.5013355,26.5261306
1376325892,41.5013687,26.5251167
1376325893,41.5014014,26.5241172
1376325894,41.5014622,26.5222618
1376325895,41.5016021,26.5182223
1376325896,41.5018841,26.5182057
1376325898,41.5019589,26.5282014
1376325899,41.5019887,26.5271895
1376325901,41.5020097,26.5354091
1376325902,41.5020188,26.5261675
1376325904,41.5020422,26.5343732
1376325905,41.5020483,26.5251477
1376325907,41.5020737,26.5333691
1376325908,41.5020778,26.5241514
1376325912,41.5021068,26.5323118
1376325914,41.5021339,26.5222645
1376325915,41.5021401,26.5312598
1376325917,41.5021715,26.5302645
1376325918,41.5022035,26.5292519
1376325919,41.5022352,26.5282161
1376325921,41.5025105,26.5369377
1376325925,41.5026312,26.5282372
1376325926,41.5026605,26.5272276
1376325928,41.5026902,26.5262038
1376325929,41.5027195,26.5251944
1376325931,41.5027488,26.5241852
1376325932,41.5027934,26.5334048
1376325933,41.5028204,26.532352
1376325935,41.5029032,26.5369655
1376325937,41.5029444,26.5354558
1376325938,41.5029814,26.5373822
1376325939,41.5029725,26.5344243
1376325940,41.503,26.5334151
1376325942,41.5030494,26.5369759
1376325943,41.5030628,26.5323657
1376325944,41.5030967,26.531309
1376325945,41.5031004,26.5354636
1376325947,41.5031285,26.5303141
1376325948,41.5031352,26.5344332
1376325949,41.5031614,26.5292892
1376325951,41.5031692,26.5334235
1376325952,41.5031939,26.5282675
1376325953,41.503211,26.5313148
1376325957,41.5032262,26.5272596
1376325958,41.5032417,26.53032
1376325960,41.503259,26.5262345
1376325962,41.5032733,26.5292936
1376325964,41.5032871,26.5253563
1376325966,41.5033046,26.5282735
1376325968,41.5033239,26.5248042
1376325971,41.5033356,26.5272658
1376325979,41.5033441,26.5252378
1376325981,41.5033672,26.5262403
1376325982,41.5033824,26.533434
1376325984,41.5034049,26.5242281
1376325985,41.5033945,26.5323945
1376325987,41.5034316,26.5233391
1376325989,41.5034336,26.5180341
1376325991,41.5034338,26.5181835
1376326000,41.5034342,26.521683
1376326001,41.5034345,26.519003
1376326002,41.5034428,26.5208743
1376326003,41.5034437,26.5229375
1376326004,41.5051586,26.5362616
1376326005,41.5038506,26.5283029
1376326006,41.5038823,26.5272963
1376326007,41.5039146,26.5262709
1376326008,41.5039462,26.5252661
1376326009,41.5039831,26.5242768
1376326010,41.5040257,26.5361926
1376326011,41.5040505,26.535511
1376326012,41.5040767,26.5344849
1376326013,41.5041027,26.5334697
1376326014,41.5041293,26.5324259
1376326018,41.5041615,26.5313637
1376326019,41.5041916,26.5303693
1376326021,41.5042231,26.5293306
1376326022,41.5042536,26.5283247
1376326024,41.5042638,26.5184992
1376326025,41.5042686,26.5180562
1376326026,41.504529,26.5283395
1376326031,41.5045592,26.5273305
1376326032,41.5045899,26.5263087
1376326033,41.5046202,26.5252978
1376326035,41.5046491,26.5243329
1376326036,41.5049628,26.5362493
1376326038,41.5049852,26.5355631
1376326039,41.5050188,26.5345366
1376326041,41.5050274,26.5185324
1376326045,41.5050522,26.5335168
1376326046,41.5050862,26.5324798
1376326048,41.5051208,26.531413
1376326049,41.5051531,26.5304191
1376326050,41.5051868,26.5293802
1376326051,41.5052193,26.5283768
1376326053,41.5052485,26.5273654
1376326054,41.5052779,26.5263471
1376326055,41.5053073,26.5253301
1376326056,41.5053334,26.524426
1376326057,41.5056479,26.5362922
1376326058,41.5056587,26.5356007
1376326059,41.5056919,26.5345736
1376326060,41.505725,26.5335502
1376326061,41.5057584,26.5325149
1376326062,41.5057931,26.5314475
1376326063,41.5058255,26.530454
1376326064,41.5058593,26.5294149
1376326065,41.5058876,26.5284118
1376326067,41.5059161,26.5273992
1376326068,41.5059447,26.5263818
1376326070,41.5059735,26.5253614
1376326071,41.5059986,26.5244683
1376326075,41.5063019,26.5363332
1376326077,41.5063248,26.5356367
1376326078,41.5063586,26.5346102
1376326079,41.5063905,26.5335831
1376326081,41.5064226,26.5325495
1376326082,41.5064557,26.5314815
1376326084,41.5066246,26.5264172
1376326088,41.5069861,26.536376
1376326089,41.507008,26.5356737
1376326090,41.50704,26.5346476
1376326091,41.5070718,26.5336256
1376326092,41.5071043,26.532585
1376326093,41.5071443,26.5315169
1376326094,41.5071816,26.5305213
1376326095,41.5072207,26.5294779
1376326096,41.5072584,26.5284722
1376326097,41.5072962,26.5274637
1376326098,41.5073341,26.5264541
1376326099,41.5073725,26.525428
1376326100,41.5074021,26.5246386
1376326101,41.5076805,26.535709
1376326102,41.5077129,26.5346845
1376326103,41.507745,26.5336675
1376326104,41.5077781,26.5326201
1376326105,41.507806,26.5315509
1376326106,41.5078321,26.5305523
1376326107,41.5078595,26.5295042
1376326108,41.5078858,26.5284947
1376326109,41.5079121,26.5274902
1376326110,41.5079383,26.5264855
1376326111,41.5079651,26.5254566
1376326112,41.507988,26.5245805
1376326113,41.5080158,26.523515
1376326114,41.5083959,26.534722
1376326115,41.5084271,26.53371
1376326116,41.5084595,26.5326556
1376326117,41.5084867,26.5315859
1376326118,41.5085121,26.5305846
1376326119,41.5085389,26.5295322
1376326120,41.5085647,26.5285191
1376326121,41.5085901,26.5275193
1376326122,41.5086155,26.5265207
1376326123,41.5086417,26.5254892
1376326124,41.5086645,26.5245945
1376326125,41.5086817,26.5239184
1376326126,41.5089891,26.5357793
1376326127,41.5090098,26.5354581
1376326128,41.5090513,26.5353253
1376326129,41.5090766,26.5347573
1376326130,41.5091058,26.5337523
1376326131,41.5091312,26.5326907
1376326132,41.5091714,26.5229096
1376326133,41.5091726,26.5316211
1376326134,41.5091921,26.5306275
1376326135,41.5092129,26.52956
1376326136,41.5092328,26.5285431
1376326137,41.5092487,26.5233727
1376326138,41.5092589,26.527548
1376326139,41.5092849,26.5265555
1376326140,41.509312,26.5255215
1376326141,41.5093268,26.5246081
1376326142,41.5093374,26.5239522
1376326143,41.5097418,26.5275731
1376326144,41.5097995,26.5285655
1376326145,41.5099113,26.5296029
1376326146,41.5099385,26.5233746
1376326147,41.5099427,26.5229137
1376326148,41.509944,26.5246208
1376326149,41.5099481,26.5255568
1376326150,41.5099526,26.5265849
1376326151,41.5099869,26.533798
1376326152,41.5100089,26.5348055
1376326153,41.5100255,26.5333405
1376326154,41.5100155,26.5337667
1376326155,41.5100564,26.5306703
1376326156,41.5103961,26.5317084
1376326157,41.510405,26.5314007
1376326158,41.5104237,26.5246318
1376326159,41.5104444,26.5233802
1376326160,41.5106614,26.5337938
1376326161,41.5106715,26.5333676
1376326163,41.5107675,26.5348448
1376326164,41.5107808,26.5327766
1376326165,41.5108089,26.5317378
1376326167,41.5108159,26.5338377
1376326168,41.5108402,26.5307091
1376326170,41.5108483,26.5327802
1376326171,41.5108688,26.5296616
1376326172,41.5108964,26.5286089
1376326174,41.510922,26.5276343
1376326175,41.5109484,26.5266287
1376326180,41.5109751,26.5256137
1376326182,41.5110013,26.5246451
1376326183,41.5113215,26.5348735
1376326184,41.5113633,26.5338569
1376326185,41.5113647,26.5246535
1376326186,41.5114062,26.5328164
1376326187,41.5114271,26.5229215
1376326190,41.5114271,26.5233415
1376326191,41.5114487,26.5317835
1376326193,41.511491,26.5307559
1376326194,41.5115353,26.5296803
1376326196,41.5115782,26.5286358
1376326197,41.511618,26.5276704
1376326199,41.5116532,26.5266597
1376326200,41.5116844,26.5246608
1376326203,41.5116882,26.5256532
1376326204,41.5119332,26.5349052
1376326205,41.5119769,26.5338907
1376326206,41.5120215,26.5328563
1376326207,41.5120659,26.5318275
1376326209,41.5121102,26.5308005
1376326210,41.5121578,26.5296978
1376326212,41.5122026,26.5286605
1376326217,41.5122437,26.5277065
1376326218,41.5122678,26.5266867
1376326220,41.5122914,26.5256867
1376326221,41.5122978,26.5246749
1376326223,41.5123062,26.5233651
1376326224,41.5123102,26.5229262
1376326225,41.5125705,26.5349382
1376326227,41.5126083,26.5339255
1376326229,41.5126468,26.5328969
1376326230,41.5126851,26.5318716
1376326232,41.5127235,26.5308447
1376326233,41.5127657,26.5297149
1376326235,41.5128043,26.5286843
1376326236,41.5128395,26.527741
1376326238,41.5128571,26.5267126
1376326241,41.5128741,26.525719
1376326242,41.5128917,26.5246886
1376326243,41.5129127,26.5233727
1376326244,41.5132463,26.5349732
1376326245,41.5132686,26.5339619
1376326246,41.5132911,26.5329388
1376326248,41.5133248,26.5319173
1376326253,41.5133571,26.5308903
1376326254,41.5133934,26.5297325
1376326256,41.5134256,26.5287089
1376326257,41.5134558,26.5277766
1376326259,41.5134879,26.5267404
1376326260,41.5135185,26.5257547
1376326262,41.5135301,26.5253782
1376326263,41.5135329,26.5247094
1376326265,41.5135385,26.5233806
1376326266,41.5135965,26.5254668
1376326268,41.5137109,26.5252929
1376326269,41.5138602,26.525191
1376326271,41.51389,26.5350338
1376326272,41.5139125,26.5339994
1376326274,41.5139345,26.5329835
1376326278,41.5139571,26.5319414
1376326279,41.5139875,26.5309301
1376326280,41.5140052,26.5303423
1376326281,41.5140227,26.5297585
1376326282,41.5140867,26.5287426
1376326283,41.5141046,26.5277887
1376326284,41.5141238,26.5267649
1376326286,41.514142,26.5257929
1376326290,41.514162,26.5250936
1376326292,41.5141712,26.5247301
1376326293,41.5142052,26.5233889
1376326295,41.5143841,26.526775
1376326296,41.514429,26.5271166
1376326298,41.5145121,26.5350759
1376326299,41.5145367,26.5340358
1376326301,41.5145649,26.5330273
1376326302,41.5145704,26.5319933
1376326304,41.5145759,26.5309672
1376326305,41.5145998,26.5277979
1376326307,41.5148353,26.5233968
1376326308,41.5148615,26.5286085
1376326310,41.5148942,26.5287669
1376326311,41.5149627,26.5297972
1376326316,41.5150005,26.5303833
1376326318,41.5150437,26.5309968
1376326319,41.5150886,26.5351313
1376326320,41.515103,26.5313053
1376326321,41.5151264,26.5340702
1376326322,41.5151438,26.5248101
1376326323,41.515162,26.5330687
1376326324,41.5151932,26.5270797
1376326328,41.5152024,26.5268066
1376326329,41.5152131,26.5271638
1376326331,41.5152345,26.5258599
1376326332,41.5152463,26.5317093
1376326334,41.5152496,26.5254141
1376326335,41.515286,26.5271949
1376326337,41.5154057,26.5320641
1376326339,41.5154548,26.532028
1376326340,41.5155153,26.5247303
1376326341,41.5155721,26.5321814
1376326343,41.5157416,26.5350759
1376326344,41.5160291,26.5309514
1376326345,41.5157572,26.5341069
1376326347,41.5157732,26.5331112
1376326348,41.5157902,26.5287895
1376326353,41.5158138,26.5246905
1376326355,41.5158805,26.5325846
1376326356,41.5158811,26.5282293
1376326358,41.5159361,26.5272524
1376326359,41.5159548,26.5327405
1376326360,41.5159752,26.5331206
1376326361,41.5159787,26.5329
1376326362,41.5159925,26.525423
1376326365,41.5160294,26.5246772
1376326366,41.5161273,26.531525
1376326368,41.5161469,26.5309676
1376326369,41.5161671,26.5298382
1376326371,41.5163279,26.5246905
1376326372,41.5166264,26.5247259
1376326374,41.5169979,26.5247613
1378023732,41.4960584,26.5209587
1378023733,41.4978725,26.5184132
1378023735,41.4979804,26.5188482
1378023736,41.4980629,26.5190742
1378023737,41.4980741,26.5196325
1378023738,41.4981666,26.5191985
1378023739,41.4982935,26.519433
1378023740,41.4983295,26.519724
1378023743,41.4983337,26.5195319
1378023744,41.4983464,26.5196251
1378023745,41.4987696,26.5199252
1378023746,41.4987886,26.5195349
1378023747,41.4997575,26.5207527
1378023748,41.4997873,26.5206949
1378023749,41.5001851,26.5208177
1378023750,41.5002582,26.519235
1378023751,41.5037722,26.517432
1378023752,41.5040968,26.5174725
1378023753,41.5043954,26.5175707
1378023754,41.5047112,26.5177383
1378023755,41.5051343,26.5243974
1378023756,41.5051596,26.5233296
1378023757,41.505517,26.5242882
1378023758,41.5055393,26.5234762
1378023759,41.5056676,26.5231675
1378023760,41.505688,26.5223943
1378023761,41.5064206,26.523203
1378023762,41.506441,26.5224298
1378023763,41.5064519,26.5243339
1378023764,41.5064742,26.5235219
1378023765,41.5067872,26.5244671
1378023766,41.5068125,26.5233994
1378023767,41.5069495,26.5220315
1378023768,41.5070661,26.5213079
1378023769,41.5071051,26.5208919
1378023770,41.5071224,26.5201697
1378023771,41.5092491,26.5190307
1378023772,41.5100549,26.5190885
1378023773,41.5107491,26.5191577
1378023774,41.511378,26.5192492
1378023775,41.5117076,26.5193169
1378023776,41.5123162,26.5194659
1378023777,41.5129551,26.5196453
1378023778,41.513517,26.5349987
1378023779,41.5135485,26.5198519
1378023780,41.5135515,26.5353109
1378023781,41.5135492,26.5193858
1378023782,41.5135656,26.5214246
1378023783,41.5142059,26.5354363
1378023784,41.5143031,26.5354926
1378023785,41.5144105,26.52016
1378023786,41.5144974,26.535817
1378023787,41.5148052,26.5362324
1378023788,41.5148632,26.5242312
1378023789,41.5149154,26.524876
1378023790,41.514947,26.5203684
1378023791,41.5151,26.536479
1378023792,41.5152301,26.5259907
1378023793,41.5152781,26.5366131
1378023794,41.5153234,26.5351364
1378023795,41.5153818,26.5367645
1378023796,41.5154492,26.5260366
1378023797,41.5156143,26.5206447
1378023798,41.5156993,26.5367732
1378023799,41.5158353,26.5367991
1378023800,41.5158842,26.5309415
1378023801,41.515942,26.5350417
1378023802,41.5159681,26.5369332
1378023803,41.515973,26.5260565
1378023804,41.516093,26.5208587
1378023805,41.5161238,26.5349694
1378023806,41.5161663,26.5341328
1378023807,41.5161949,26.5376644
1378023808,41.5162629,26.5380754
1378023809,41.5163115,26.5388541
1378023810,41.5163593,26.533136
1378023811,41.5163828,26.539144
1378023812,41.5164022,26.5347783
1378023814,41.516472,26.5298475
1378023815,41.5164885,26.5331079
1378023816,41.5165265,26.5310399
1378023818,41.5165281,26.5290177
1378023820,41.516535,26.5394252
1378023821,41.5165652,26.5281783
1378023822,41.5165906,26.5330317
1378023823,41.5165921,26.52729
1378023824,41.5165989,26.5341122
1378023825,41.5166032,26.534675
1378023827,41.5166177,26.5323939
1378023829,41.5166246,26.5260895
1378023836,41.5166687,26.5326306
1378023837,41.5166711,26.5397367
1378023838,41.5166838,26.5329274
1378023839,41.51671,26.5400006
1378023840,41.5167611,26.5298625
1378023841,41.5167889,26.532775
1378023842,41.5168395,26.541835
1378023844,41.5168752,26.5421075
1378023852,41.5169087,26.5346337
1378023853,41.5169302,26.5423022
1378023854,41.5169691,26.5424796
1378023855,41.517018,26.5245293
1378023856,41.5170209,26.5431977
1378023857,41.5170532,26.5323618
1378023858,41.5170626,26.5241744
1378023859,41.5170765,26.5319686
1378023867,41.5171271,26.5310967
1378023868,41.5171599,26.5236597
1378023869,41.5171779,26.5322344
1378023870,41.5172042,26.5297672
1378023871,41.5172567,26.5322996
1378023872,41.5172578,26.5335739
1378023873,41.5172837,26.5229473
1378023874,41.5173085,26.5321492
1378023876,41.5174677,26.532097
1378023884,41.5175494,26.5216307
1378023885,41.5177351,26.5320649
1378023886,41.5178016,26.5333727
1378023887,41.5179246,26.5218258
1378023888,41.518178,26.5320856
1378023889,41.5182078,26.5311101
1378023891,41.518248,26.5297973
1378023892,41.5182778,26.5334073
1378023899,41.5183424,26.5220587
1378023900,41.5184167,26.5344272
1378023901,41.5187319,26.5223161
1378023902,41.5190077,26.5225084
1378023903,41.5190392,26.5343136
1378023904,41.5192944,26.5342981
1378023905,41.519309,26.533325
1378023907,41.5193273,26.5321051
1378023914,41.5193403,26.5227847
1378023916,41.5194244,26.5298242
1378023917,41.5194489,26.5286876
1378023918,41.5194763,26.5274197
1378023919,41.5195346,26.5261953
1378023920,41.5195541,26.5321094
1378023921,41.5195638,26.525992
1378023922,41.5195735,26.5311879
1378023929,41.5195884,26.5298324
1378023931,41.5196624,26.5255754
1378023933,41.5198035,26.5251051
1378023934,41.5198332,26.5343394
1378023935,41.5198601,26.5334519
1378023936,41.5198636,26.5232723
1378023937,41.5198824,26.5248328
1378023938,41.5199223,26.5321204
1378023943,41.5199554,26.5248571
1378023945,41.5201399,26.5242828
1378023947,41.5201834,26.5232919
1378023949,41.5201902,26.5236055
1378023950,41.5202992,26.5235941
1378023951,41.5203017,26.5237681
1378023952,41.5203428,26.5239009
1378023953,41.5203549,26.5237573
1378023954,41.5204178,26.5240309
1378023961,41.5204539,26.5237546
1378023963,41.5204967,26.530924
1378023965,41.5204999,26.5312225
1378023966,41.5205129,26.5238158
1378023967,41.5205273,26.5239605
1378023968,41.5205278,26.5287184
1378023969,41.5205458,26.5298876
1378023970,41.520555,26.531707
1378023976,41.5205679,26.5321397
1378023979,41.5205694,26.5274826
1378023981,41.5206107,26.5262541
1378023982,41.5206299,26.5239372
1378023983,41.5207791,26.5344736
1378023984,41.5208111,26.5334761
1378023985,41.5209251,26.5344867
1378023986,41.5209796,26.5343725
1378023992,41.5210927,26.5321483
1378023995,41.521135,26.5327735
1378023996,41.5211506,26.5326005
1378023997,41.5212516,26.5339987
1378023998,41.5213942,26.5337565
1378023999,41.5215298,26.5254984
1378024000,41.5215341,26.5335765
1378024001,41.5216067,26.5330816
1378024009,41.5216326,26.5333931
1378024011,41.5216352,26.5345975
1378024012,41.5216533,26.533175
1378024013,41.5216611,26.5332719
1378024014,41.5218088,26.5342825
1378024015,41.5220197,26.5255904
1378024016,41.5223054,26.528798
1378024017,41.5223066,26.5300129
1378024025,41.5223262,26.5276005
1378024026,41.5223711,26.5322163
1378024027,41.5223719,26.5264015
1378024028,41.5224043,26.525639
1378024029,41.52241,26.532777
1378024030,41.5226572,26.532157
1378024031,41.5226794,26.532199
1378024033,41.5226999,26.5256661
1378024034,41.5227157,26.532732
1378024042,41.5230724,26.5256228
1378024043,41.5235785,26.5255309
1378024044,41.5241857,26.5254352
1378024045,41.5246163,26.5253077
1378024046,41.5259782,26.5248997
1378024047,41.5262603,26.5248459
1378024049,41.5265721,26.5247949
1378024050,41.5268373,26.5247269
1378024058,41.5271809,26.524622
1378025909,41.4997719,26.4808917
1378025911,41.5004491,26.4817677
1378025912,41.5005549,26.476314
1378025917,41.5009782,26.4755651
1378025919,41.501084,26.4819655
1378025920,41.5012956,26.4774584
1378025921,41.5013274,26.4783626
1378025924,41.5017824,26.4758194
1378025925,41.5018353,26.4773878
1378025926,41.5019517,26.4792245
1378025927,41.5020787,26.4776986
1378025931,41.5027914,26.4760346
1378025932,41.5028194,26.4742229
1378025934,41.5028406,26.4752119
1378025936,41.5030416,26.4710863
1378025938,41.503158,26.4765824
1378025940,41.5032956,26.4770345
1378025943,41.5035707,26.4728948
1378025944,41.5036447,26.4696027
1378025946,41.5038458,26.4718068
1378025948,41.5043906,26.4715142
1378025949,41.5045441,26.4756075
1378025950,41.5045971,26.4764411
1378025951,41.5052637,26.4695179
1378025952,41.5056446,26.470069
1378025953,41.5056552,26.4734458
1378025954,41.5059514,26.4745196
1378025956,41.5064064,26.4692636
1378025957,41.5065545,26.4707754
1378025958,41.5068296,26.4685289
1378025959,41.5069037,26.4718775
1378025960,41.5071259,26.4710015
1378025961,41.5072317,26.4688821
1379874580,41.3672855,26.6318299
1379874581,41.3679926,26.6311139
1379874585,41.3686942,26.626102
1379874587,41.3687495,26.6256309
1379874589,41.3687716,26.6267791
1379874591,41.3689994,26.6305562
1379874593,41.3690146,26.6250568
1379874595,41.3690809,26.6282512
1379874596,41.3691693,26.6302826
1379874607,41.3692356,26.6291197
1379874608,41.3692356,26.629738
1379874610,41.3694234,26.6246446
1379874614,41.3700199,26.6242766
1379874617,41.3706607,26.6241147
1379874620,41.3715223,26.6242766
1379874622,41.3722183,26.624571
1379874627,41.3725608,26.6249979
1379874635,41.372848,26.6252776
1379874636,41.3736323,26.625469
1379874640,41.3748143,26.6254395
1379874644,41.3759079,26.6251746
1379874648,41.3774985,26.6245121
1379874652,41.3784816,26.6240705
1379874662,41.3793211,26.6239527
1379874664,41.3804588,26.6240263
1379874665,41.3810663,26.6243649
1379874667,41.381729,26.6245416
1379874670,41.382712,26.6246004
1379874672,41.3836508,26.6245121
1379874676,41.3843577,26.6242324
1379874819,41.4419274,26.6118994
1379874820,41.4438014,26.6125637
1379874822,41.4447842,26.613193
1379874824,41.4465135,26.6135861
1379874826,41.4474478,26.6132645
1379874827,41.448685,26.6127576
1379874828,41.4494663,26.6126751
1379874829,41.4505758,26.6126336
1379874830,41.4514875,26.6123612
1379874831,41.4524626,26.6118819
1379874832,41.4531177,26.6116022
1379874833,41.4539825,26.6115323
1379874834,41.4549051,26.6119746
1379874835,41.4555473,26.6124588
1379874836,41.4573841,26.6133203
1379874837,41.4597358,26.6135463
1379874838,41.461467,26.6133625
1379874839,41.4629343,26.6130015
1379874840,41.4641209,26.6123124
1379874841,41.4648956,26.6114022
1379874842,41.4656685,26.6101862
1379874843,41.4667295,26.6089625
1379874844,41.4676858,26.608473
1379874845,41.4690088,26.608001
1379874846,41.4706723,26.6066724
1379874847,41.4721525,26.6052914
1379874848,41.473685,26.6039104
1379874849,41.4747066,26.6025643
1379874850,41.4758068,26.601026
1379874851,41.4774309,26.5993827
1379874852,41.4787144,26.5983688
1379874854,41.479867,26.597687
1379874855,41.4807968,26.5973898
1379874857,41.4817529,26.5976346
1379874859,41.4828923,26.5980541
1379874864,41.4842019,26.5988583
1379874865,41.4861008,26.6004316
1379874866,41.4874627,26.6017602
1379874868,41.4889817,26.6037006
1379874870,41.4897281,26.60426
1379874872,41.4908281,26.604767
1379874874,41.492059,26.6048194
1379874876,41.4931327,26.6045747
1379874878,41.4943243,26.6041901
1379874880,41.4956075,26.603753
1379874881,41.4964978,26.6033335
1379874884,41.497218,26.6034209
1379874886,41.4981869,26.6035782
1379874888,41.4998759,26.603316
1379874890,41.5012375,26.6035433
1379874892,41.5023242,26.603281
1379874893,41.5036465,26.6031412
1379874894,41.5048378,26.602844
1379874895,41.5066052,26.6022147
1379874896,41.5073121,26.6020748
1379874897,41.508006,26.6017427
1379874898,41.5093412,26.6011134
1379874899,41.5101136,26.6005889
1379874900,41.510611,26.5996624
1379874901,41.5115405,26.5983688
1379874902,41.5125746,26.5973723
1379874903,41.5133469,26.5970752
1379874904,41.5139753,26.5970402
1379874905,41.5145905,26.5973549
1379874906,41.5153798,26.5974042
1379874907,41.5163041,26.5971839
1379874908,41.5179414,26.5965158
1379874909,41.5191587,26.5955368
1379874910,41.5198262,26.5947327
1379874911,41.5210696,26.5936838
1379874912,41.5222868,26.5926174
1379874913,41.5233862,26.592093
1379874914,41.5246034,26.5916734
1379874915,41.5258991,26.5911665
1379874916,41.5265753,26.5910838
1379874917,41.5282941,26.591149
1379874918,41.5292625,26.5914986
1379874919,41.5308591,26.5921105
1379874920,41.532966,26.593037
1379874921,41.5342353,26.5937013
1379874922,41.5356355,26.5945753
1379874923,41.5363813,26.5952746
1379874924,41.5376114,26.5959389
1379874925,41.5391946,26.5964633
1379874926,41.5408302,26.5968129
1379874927,41.5418116,26.5973723
1379874928,41.5427798,26.5979492
1379874929,41.5437218,26.5979842
1379874930,41.54452,26.5983338
1379874931,41.5453573,26.5985086
1379874932,41.5461292,26.5983688
1379874933,41.5473851,26.5977592
